id,family_id,star_count
58681618,9695785,0
59500560,9695785,0
60131873,9695785,0
60570041,9695785,0
61268116,9695785,0
62842918,9695785,0
62854460,9695785,0
63162033,9695785,0
64476205,9695785,0
64954844,9695785,0
68301958,9695785,0
69395514,9695785,0
70231817,9695785,0
70379501,9695785,0
70655638,9695785,0
74752440,9695785,0
75606419,9695785,0
76651815,9695785,0
78446696,9695785,0
78780806,9695785,0
78780810,9695785,0
79125453,9695785,0
81111848,9695785,0
81241530,9695785,0
82042449,9695785,0
83732860,9695785,0
86325965,9695785,0
86643246,9695785,0
86667500,9695785,0
91792187,9695785,0
92292949,9695785,0
93130714,9695785,0
93704974,9695785,0
94165229,9695785,0
95539376,9695785,0
95584764,9695785,0
95851722,9695785,0
97305602,9695785,0
98369005,9695785,0
99359328,9695785,0
101729335,9695785,0
104684022,9695785,0
104742127,9695785,0
106553862,9695785,0
106581093,9695785,0
108232388,9695785,0
108297053,9695785,0
111243098,9695785,0
112459081,9695785,0
113567851,9695785,0
116800497,9695785,0
117288421,9695785,0
117481284,9695785,0
120796015,9695785,0
121617693,9695785,0
122867606,9695785,0
127125714,9695785,0
9697066,9697066,1627
11700026,9697066,0
16508707,9697066,0
16756862,9697066,0
19042490,9697066,0
21175707,9697066,0
27944545,9697066,0
30901669,9697066,0
32679436,9697066,0
45663050,9697066,0
46070204,9697066,0
47621540,9697066,0
57123733,9697066,0
57733561,9697066,0
63260848,9697066,0
65614157,9697066,0
66635427,9697066,0
73482573,9697066,0
82325525,9697066,0
84578723,9697066,0
84619412,9697066,0
87807598,9697066,0
88606053,9697066,0
92534053,9697066,0
101444054,9697066,0
9715622,9715622,403
9738491,9715622,0
9753776,9715622,0
13655340,9715622,0
16117066,9715622,0
18282434,9715622,0
18990299,9715622,0
19448306,9715622,0
19887215,9715622,0
26335892,9715622,1
28931251,9715622,0
53903967,9715622,0
55654893,9715622,0
89712218,9715622,0
89859891,9715622,0
94362178,9715622,0
96751942,9715622,0
100774734,9715622,0
108887080,9715622,0
112821672,9715622,0
117790365,9715622,0
9934070,9934070,125
10326360,9934070,0
18828090,9934070,0
23379327,9934070,1
33017610,9934070,0
35771192,9934070,0
37506102,9934070,0
39112581,9934070,0
50160871,9934070,0
52245046,9934070,0
53622234,9934070,0
59168676,9934070,0
61107156,9934070,0
64888211,9934070,1
64894619,9934070,0
69605709,9934070,0
75841771,9934070,0
77750645,9934070,0
78228193,9934070,0
102053909,9934070,0
103638590,9934070,1
108172291,9934070,0
112999519,9934070,0
114261077,9934070,0
116762065,9934070,0
10064829,10064829,0
11001580,10064829,0
11203239,10064829,0
11257635,10064829,0
11451448,10064829,0
13629397,10064829,0
14631072,10064829,0
15189875,10064829,0
15765044,10064829,0
17108855,10064829,0
17312154,10064829,0
17634304,10064829,0
17943549,10064829,0
18351845,10064829,0
20733677,10064829,0
21291526,10064829,0
21737153,10064829,0
22206766,10064829,0
26932847,10064829,0
27238084,10064829,0
10112577,10112577,10
21353465,10112577,393
22627670,10112577,0
24668305,10112577,0
24862129,10112577,0
25038740,10112577,0
26162735,10112577,0
28703302,10112577,0
29308769,10112577,0
29735236,10112577,0
31415067,10112577,0
34552402,10112577,0
37699387,10112577,0
38338008,10112577,0
38840912,10112577,0
40941987,10112577,0
41294308,10112577,0
43958515,10112577,0
45800036,10112577,0
53044307,10112577,0
53044308,10112577,0
54043108,10112577,0
56393711,10112577,0
70673517,10112577,0
71606763,10112577,0
74613464,10112577,0
74645354,10112577,0
75678154,10112577,0
76376598,10112577,0
77185853,10112577,0
83745575,10112577,0
93800258,10112577,0
100425757,10112577,0
100499960,10112577,1
117646524,10112577,0
10114549,10114549,25
11399468,10114549,0
11591269,10114549,0
11737346,10114549,0
11806409,10114549,0
12399608,10114549,0
12624342,10114549,0
12817537,10114549,0
15034448,10114549,0
15680364,10114549,0
15991452,10114549,0
16410997,10114549,0
16732204,10114549,0
17050125,10114549,0
18319934,10114549,0
21636148,10114549,0
23605452,10114549,0
30878575,10114549,0
31835543,10114549,0
32182152,10114549,0
33568867,10114549,0
33966442,10114549,0
33985068,10114549,0
37759415,10114549,0
10266047,10266047,1118
11701910,10266047,0
14339879,10266047,0
14674560,10266047,0
15829875,10266047,0
16603062,10266047,0
16838240,10266047,0
17382966,10266047,0
17435871,10266047,0
17501486,10266047,0
20784346,10266047,0
20808870,10266047,0
23272000,10266047,15
23374939,10266047,0
24249673,10266047,1
30112013,10266047,0
31129661,10266047,0
33248184,10266047,0
36681503,10266047,0
39731433,10266047,0
41390477,10266047,0
45558861,10266047,0
46371664,10266047,0
48448660,10266047,0
48670260,10266047,0
48796572,10266047,0
52314771,10266047,0
54900536,10266047,0
56690246,10266047,0
56947275,10266047,0
57771604,10266047,0
63188361,10266047,0
66661803,10266047,0
68142158,10266047,0
71074956,10266047,0
74686589,10266047,0
78102298,10266047,0
84109554,10266047,49
86115608,10266047,0
92831070,10266047,20
10334179,10334179,98
11728819,10334179,0
11752074,10334179,0
11839046,10334179,0
13441580,10334179,0
17405368,10334179,0
23381016,10334179,0
28360814,10334179,0
71226151,10334179,0
107316990,10334179,0
10438902,10438902,39
11356235,10438902,0
13045596,10438902,0
13155902,10438902,0
15142397,10438902,0
16034769,10438902,0
16315492,10438902,0
19430336,10438902,0
19936756,10438902,0
24908355,10438902,0
51479169,10438902,0
10598932,10598932,6
10783840,10598932,0
10902037,10598932,0
11797208,10598932,0
11797963,10598932,0
12178845,10598932,0
13365120,10598932,0
14149876,10598932,0
15027825,10598932,0
15421716,10598932,0
16132878,10598932,0
16190975,10598932,0
17565015,10598932,0
19904735,10598932,0
23386875,10598932,0
29686670,10598932,0
31933404,10598932,0
32096739,10598932,0
33702520,10598932,0
34287839,10598932,0
37125729,10598932,0
47876042,10598932,0
60357024,10598932,0
67318220,10598932,0
74093289,10598932,0
78675754,10598932,0
82427109,10598932,0
83184958,10598932,0
85796211,10598932,0
91613333,10598932,0
93304773,10598932,0
10963019,10963019,117
13513749,10963019,0
16476409,10963019,0
24284352,10963019,0
24349973,10963019,0
25848993,10963019,0
28711301,10963019,0
29683528,10963019,0
30010091,10963019,0
30690397,10963019,0
30837085,10963019,0
31205409,10963019,0
33390706,10963019,0
34206736,10963019,0
37232449,10963019,0
44749012,10963019,0
45495820,10963019,0
53120379,10963019,0
62557090,10963019,0
62790369,10963019,0
65704091,10963019,0
67845877,10963019,0
11244276,11244276,6
11244278,11244276,0
12501596,11244276,0
14007109,11244276,0
14134511,11244276,0
15702381,11244276,0
16253767,11244276,0
16256548,11244276,0
16780990,11244276,0
19432190,11244276,0
19955114,11244276,0
20543808,11244276,0
24916004,11244276,0
25181938,11244276,0
25754991,11244276,0
27723714,11244276,0
29899776,11244276,0
31457886,11244276,0
37200392,11244276,0
37877063,11244276,1
38143796,11244276,0
41299600,11244276,0
42235540,11244276,0
42856291,11244276,0
42988157,11244276,0
43570330,11244276,0
43577598,11244276,0
45415244,11244276,0
46147244,11244276,0
47564834,11244276,0
47594125,11244276,0
47871551,11244276,0
48186097,11244276,0
50167827,11244276,0
51242517,11244276,0
57141272,11244276,0
57991571,11244276,0
59710472,11244276,0
59783792,11244276,0
61672839,11244276,0
64680950,11244276,0
70574133,11244276,0
75052005,11244276,0
75138476,11244276,0
79985226,11244276,0
81824576,11244276,0
98659275,11244276,0
100863327,11244276,0
104961676,11244276,0
107055201,11244276,0
117631798,11244276,0
11257337,11257337,120
11643118,11257337,3
11826793,11257337,0
13135261,11257337,0
22113613,11257337,0
32190258,11257337,0
36617234,11257337,0
39357317,11257337,0
56136406,11257337,0
77821035,11257337,0
80528914,11257337,0
99482160,11257337,0
10642421,11443129,1
11374404,11443129,0
11443129,11443129,107
11492705,11443129,1
11650481,11443129,0
11691535,11443129,0
11763619,11443129,0
11792953,11443129,0
11814185,11443129,0
11852610,11443129,0
13350522,11443129,0
13446732,11443129,0
13465275,11443129,0
13466985,11443129,0
13556560,11443129,0
13621113,11443129,0
13687088,11443129,0
14132508,11443129,0
14697650,11443129,1
14873595,11443129,0
15029725,11443129,0
15582690,11443129,0
16299519,11443129,0
16463064,11443129,0
16955836,11443129,0
16957876,11443129,0
17095586,11443129,0
17445424,11443129,0
17736716,11443129,0
17889397,11443129,0
18628630,11443129,1
18649135,11443129,0
20257019,11443129,0
20735725,11443129,0
21028981,11443129,0
21193942,11443129,0
21215455,11443129,0
21458377,11443129,0
22065955,11443129,0
22147595,11443129,0
22182880,11443129,0
22187556,11443129,0
22189472,11443129,0
23537744,11443129,0
23558252,11443129,0
23605421,11443129,0
24849724,11443129,0
25326379,11443129,0
27687031,11443129,0
28268921,11443129,0
29886209,11443129,0
31236184,11443129,0
31970394,11443129,0
32758749,11443129,1
33158240,11443129,0
33287814,11443129,0
33427294,11443129,0
34836452,11443129,0
35442329,11443129,0
35544126,11443129,0
35672517,11443129,0
36251354,11443129,0
36307011,11443129,0
36312339,11443129,0
36497511,11443129,0
38734092,11443129,0
43565390,11443129,0
45693199,11443129,0
49688189,11443129,0
56391284,11443129,0
56494902,11443129,0
57627634,11443129,0
58728002,11443129,0
59841467,11443129,0
60734615,11443129,0
61175825,11443129,0
62838820,11443129,0
63074294,11443129,0
64970970,11443129,0
67492091,11443129,0
67568736,11443129,0
67690462,11443129,0
67944894,11443129,0
68284503,11443129,0
68328418,11443129,0
69012376,11443129,0
69980283,11443129,0
71042379,11443129,0
84822589,11443129,0
86132562,11443129,0
86424051,11443129,0
91692213,11443129,0
94266128,11443129,0
95322552,11443129,0
103713620,11443129,0
108413648,11443129,0
110511231,11443129,0
112498715,11443129,0
118392195,11443129,0
120772526,11443129,0
123173920,11443129,0
11575029,11575029,319
11682783,11575029,0
11682784,11575029,0
13478023,11575029,0
17018253,11575029,0
17297868,11575029,0
18810784,11575029,0
21422070,11575029,0
22288311,11575029,0
28988825,11575029,0
30537230,11575029,0
31315901,11575029,0
35020225,11575029,0
36429084,11575029,0
41443099,11575029,0
64458033,11575029,0
65110287,11575029,0
67824808,11575029,0
83419594,11575029,0
109554207,11575029,0
11703219,11703219,131
11703226,11703219,0
55166543,11703219,0
56119680,11703219,0
56731814,11703219,0
57409996,11703219,0
57594255,11703219,0
57624041,11703219,0
57678004,11703219,0
57954892,11703219,0
57966034,11703219,0
59011582,11703219,0
59155961,11703219,0
59229050,11703219,0
59435637,11703219,0
59436050,11703219,0
59440070,11703219,0
59471915,11703219,0
59496546,11703219,0
59583159,11703219,0
59594987,11703219,0
59600560,11703219,0
65248069,11703219,0
66532301,11703219,0
73774907,11703219,0
73992618,11703219,0
78545229,11703219,0
11721331,11721331,3930
13509471,11721331,0
13599372,11721331,0
16040008,11721331,0
16513297,11721331,0
16650192,11721331,0
19396416,11721331,0
21451975,11721331,0
22118402,11721331,0
22325235,11721331,0
24786392,11721331,0
25017649,11721331,0
28282340,11721331,0
29036338,11721331,0
29514446,11721331,0
30584701,11721331,0
30702451,11721331,0
31458707,11721331,0
32310106,11721331,0
32737593,11721331,0
33216621,11721331,0
33313788,11721331,0
33925311,11721331,0
34142187,11721331,0
34538795,11721331,0
36448392,11721331,0
36590007,11721331,0
37826616,11721331,4
38341442,11721331,0
38872946,11721331,0
40756048,11721331,0
42827558,11721331,0
43475078,11721331,0
43693947,11721331,0
44556789,11721331,0
45230219,11721331,0
45442964,11721331,0
45794909,11721331,0
47885719,11721331,0
50051287,11721331,0
50122393,11721331,0
50251925,11721331,0
50540823,11721331,0
50586635,11721331,0
51903541,11721331,0
52261092,11721331,0
52324608,11721331,0
52462734,11721331,0
52531287,11721331,0
52680502,11721331,0
53826632,11721331,0
54322012,11721331,0
54993879,11721331,0
55217058,11721331,0
55369581,11721331,0
55520731,11721331,0
55740364,11721331,0
56852177,11721331,0
56880116,11721331,0
56888416,11721331,0
56920388,11721331,0
57537112,11721331,0
57785999,11721331,0
58295617,11721331,0
58299891,11721331,0
58334792,11721331,0
58456597,11721331,0
58922275,11721331,0
59386326,11721331,0
59425097,11721331,0
59775348,11721331,0
59903332,11721331,0
59909136,11721331,0
60045728,11721331,0
60184220,11721331,0
60357598,11721331,0
61674380,11721331,0
62078293,11721331,0
62526937,11721331,0
62560278,11721331,0
62786472,11721331,0
62790629,11721331,0
64408984,11721331,0
64490676,11721331,0
64591064,11721331,0
65122367,11721331,0
65168617,11721331,0
65346610,11721331,0
67914504,11721331,0
68845537,11721331,0
69094716,11721331,0
70623356,11721331,0
71209807,11721331,0
72807853,11721331,0
73572584,11721331,0
75463211,11721331,0
75630728,11721331,0
76074959,11721331,0
77278582,11721331,2
77357546,11721331,0
78070124,11721331,0
78472530,11721331,0
78705115,11721331,0
79239952,11721331,0
79326535,11721331,0
79366389,11721331,0
79802733,11721331,0
80042350,11721331,0
80087089,11721331,0
80551054,11721331,0
80560243,11721331,0
80867421,11721331,0
83317542,11721331,0
83568657,11721331,0
86015623,11721331,0
87584486,11721331,0
88533882,11721331,0
89024902,11721331,0
89521695,11721331,0
89569456,11721331,0
89970971,11721331,0
90337945,11721331,0
91149362,11721331,0
91214460,11721331,0
91587310,11721331,0
95984740,11721331,0
97026195,11721331,0
97583518,11721331,0
97976539,11721331,0
98261167,11721331,0
98523665,11721331,0
99770707,11721331,0
100078841,11721331,0
100589965,11721331,0
100691061,11721331,0
101076578,11721331,0
101099027,11721331,0
101969625,11721331,0
102281245,11721331,0
102592604,11721331,0
102789857,11721331,0
103049354,11721331,0
103518641,11721331,0
104119292,11721331,0
104194635,11721331,0
105135711,11721331,0
106604151,11721331,0
108421907,11721331,0
108442529,11721331,0
108684978,11721331,0
110087356,11721331,0
110114765,11721331,0
111766978,11721331,0
111889458,11721331,0
112562234,11721331,0
113667951,11721331,0
113859688,11721331,0
114502512,11721331,0
115207062,11721331,0
115627643,11721331,0
116569652,11721331,0
116577248,11721331,0
116654814,11721331,0
116946196,11721331,0
117242332,11721331,0
117426452,11721331,0
117455106,11721331,0
118251611,11721331,0
118783267,11721331,0
119545864,11721331,0
120565160,11721331,0
120784360,11721331,0
121401453,11721331,0
121684349,11721331,0
122005489,11721331,0
122824748,11721331,0
123010757,11721331,0
124297704,11721331,0
124343572,11721331,0
125126171,11721331,0
125251517,11721331,0
125374726,11721331,0
125509487,11721331,0
126299087,11721331,0
126354514,11721331,0
126830451,11721331,0
127476913,11721331,0
5216101,11759838,0
7492354,11759838,0
11759838,11759838,5
12844301,11759838,0
16171058,11759838,0
19898020,11759838,0
20969388,11759838,0
21071616,11759838,0
21384498,11759838,0
26056407,11759838,0
11827500,11827500,650
11854770,11827500,11
13485765,11827500,2
13589183,11827500,4
13612697,11827500,0
13847017,11827500,0
14480530,11827500,0
15020310,11827500,1
15431049,11827500,0
15505613,11827500,0
16141435,11827500,0
16194741,11827500,0
16295013,11827500,0
16506989,11827500,0
16719935,11827500,0
16872658,11827500,0
17239774,11827500,0
17779212,11827500,0
18140162,11827500,0
18670041,11827500,0
34402859,11827500,0
12071115,12071115,124
14089219,12071115,0
15610976,12071115,0
17569226,12071115,0
18137285,12071115,0
31080912,12071115,0
33820603,12071115,0
48974727,12071115,0
49650990,12071115,0
50730433,12071115,2
60232875,12071115,0
61580385,12071115,0
63828321,12071115,0
105098554,12071115,0
12296277,12296277,8649
13725728,12296277,0
17008792,12296277,1
17502122,12296277,1
17678119,12296277,0
23403910,12296277,0
23511642,12296277,0
25206857,12296277,0
26055065,12296277,0
26281866,12296277,0
29684017,12296277,0
30938112,12296277,0
31250118,12296277,0
31520840,12296277,0
34572228,12296277,0
35616534,12296277,0
36574738,12296277,0
37769282,12296277,0
37777301,12296277,0
37793265,12296277,0
41420262,12296277,0
41583226,12296277,0
42103161,12296277,0
44909523,12296277,0
45605744,12296277,0
47220313,12296277,1
49359871,12296277,0
50107294,12296277,0
50455468,12296277,0
50863964,12296277,0
52426751,12296277,0
52582584,12296277,0
55023877,12296277,0
57543997,12296277,0
58825162,12296277,0
59576526,12296277,0
60357251,12296277,0
61026603,12296277,0
61219660,12296277,0
62763955,12296277,0
63702278,12296277,0
63888892,12296277,0
63989226,12296277,0
64504074,12296277,0
69489651,12296277,0
69925630,12296277,0
75850013,12296277,0
84299373,12296277,1
86134428,12296277,0
89123504,12296277,0
89395739,12296277,0
89968380,12296277,0
93371509,12296277,0
98150911,12296277,0
98664323,12296277,2
99113591,12296277,0
104299957,12296277,0
105515807,12296277,0
108379795,12296277,0
120437293,12296277,0
123049136,12296277,0
124901069,12296277,0
125211959,12296277,0
125242957,12296277,0
126869938,12296277,0
12301279,12301279,95
15220795,12301279,0
20905731,12301279,0
22168259,12301279,0
30886626,12301279,0
33159785,12301279,0
38449656,12301279,0
41687439,12301279,0
67054948,12301279,1
67537186,12301279,0
74183361,12301279,0
83236540,12301279,0
104136483,12301279,1
112912635,12301279,0
122863117,12301279,0
123051570,12301279,0
960793,12372564,6
4289364,12372564,0
5493367,12372564,0
5493397,12372564,0
5512493,12372564,0
6101041,12372564,1
6136050,12372564,0
6642127,12372564,0
7156860,12372564,0
7547558,12372564,0
8388564,12372564,0
12372564,12372564,360
12659052,12659053,0
12659053,12659053,1
12660686,12659053,0
12661086,12659053,0
12668570,12659053,0
12972884,12659053,0
12972890,12659053,1
12972894,12659053,0
12972898,12659053,0
12972901,12659053,0
12974740,12659053,0
12974744,12659053,0
12974745,12659053,0
12974750,12659053,0
12711131,12711131,42
14948179,12711131,0
15788535,12711131,0
17490035,12711131,0
19601878,12711131,0
27507604,12711131,0
29103308,12711131,0
29370961,12711131,0
31857321,12711131,0
36296433,12711131,0
43869604,12711131,0
53080731,12711131,0
55577929,12711131,0
64126850,12711131,0
12747898,12747898,11
13634264,12747898,0
14884661,12747898,0
15069620,12747898,0
16637065,12747898,0
19839899,12747898,0
28485233,12747898,0
34539304,12747898,0
37407193,12747898,0
40945769,12747898,0
49572006,12747898,0
49954663,12747898,0
51981883,12747898,0
68577249,12747898,0
69734439,12747898,0
71247175,12747898,0
121491704,12747898,0
12849561,12849561,85
14804572,12849561,0
16291401,12849561,0
17955852,12849561,0
23517548,12849561,0
25076933,12849561,0
25189806,12849561,0
37873306,12849561,0
67021145,12849561,0
112480304,12849561,0
13518263,13518263,14
13518274,13518263,1
13578223,13518263,0
14321957,13518263,0
15729882,13518263,0
17371352,13518263,0
26110707,13518263,0
26940996,13518263,0
30010489,13518263,0
39181211,13518263,0
43802925,13518263,0
46780398,13518263,0
54597645,13518263,1
59236210,13518263,0
75618848,13518263,0
13569076,13569076,561
13662434,13569076,0
16170382,13569076,0
17740615,13569076,0
17895418,13569076,0
18136400,13569076,0
23603050,13569076,0
30784212,13569076,0
38866986,13569076,0
46916544,13569076,0
67516486,13569076,0
75201694,13569076,0
83555484,13569076,0
85211302,13569076,0
90798991,13569076,0
110260443,13569076,0
112868426,13569076,0
13434065,13587253,0
13587253,13587253,4
39850323,13587253,0
46734862,13587253,0
47207983,13587253,0
47396671,13587253,0
47402350,13587253,0
47490826,13587253,0
48711163,13587253,0
49278950,13587253,0
13598120,13598120,610
13598128,13598120,16
13598137,13598120,0
13598148,13598120,0
13619576,13598120,0
14295745,13598120,0
15475016,13598120,0
18872762,13598120,0
19378449,13598120,0
22046199,13598120,0
25091173,13598120,0
25828982,13598120,3
28217321,13598120,0
28898769,13598120,0
29134343,13598120,0
29746457,13598120,2
30229379,13598120,0
31018674,13598120,0
31018675,13598120,0
31469518,13598120,0
32534220,13598120,2
32621657,13598120,0
34567298,13598120,2
35897248,13598120,0
36610496,13598120,0
39015102,13598120,0
39825900,13598120,0
41719492,13598120,0
44527289,13598120,0
47493372,13598120,0
49306281,13598120,0
50245249,13598120,1
50972648,13598120,0
53949702,13598120,0
55596516,13598120,0
55596539,13598120,0
55960576,13598120,0
56054887,13598120,0
60269566,13598120,0
60711518,13598120,3
66191241,13598120,0
68742336,13598120,0
68756899,13598120,0
69218073,13598120,0
69339731,13598120,0
69594246,13598120,0
74206327,13598120,0
77191457,13598120,0
78671992,13598120,0
80389895,13598120,0
84243029,13598120,2
99375393,13598120,0
101620228,13598120,0
11080537,13637396,2
13618503,13637396,0
13637396,13637396,91
16401321,13637396,0
16984646,13637396,0
26071239,13637396,0
39808001,13637396,1
55501959,13637396,0
75237477,13637396,1
76975802,13637396,0
86112768,13637396,7
101358286,13637396,0
108645401,13637396,0
14026998,14026998,2
17106860,14026998,0
25061923,14026998,0
32971543,14026998,0
43651503,14026998,0
54273172,14026998,0
62287843,14026998,0
67101072,14026998,0
68002925,14026998,0
74204257,14026998,0
76312996,14026998,0
102476083,14026998,0
14559745,14559745,761
19326687,14559745,0
22043767,14559745,0
22527513,14559745,0
26139257,14559745,0
27640487,14559745,0
30951588,14559745,0
30951947,14559745,1
32673542,14559745,0
35645812,14559745,0
37198398,14559745,0
45062704,14559745,0
46730826,14559745,0
48174265,14559745,0
48661487,14559745,0
49927889,14559745,0
57262834,14559745,0
63698388,14559745,1
63744431,14559745,0
63955097,14559745,0
64223138,14559745,0
64655987,14559745,0
65626289,14559745,0
72526370,14559745,0
73349593,14559745,0
74335976,14559745,0
74432209,14559745,0
77621884,14559745,0
83502061,14559745,0
93308928,14559745,0
95548129,14559745,0
96986058,14559745,0
97318526,14559745,0
118970399,14559745,0
125307493,14559745,0
14637061,14637061,258
18387467,14637061,0
22091458,14637061,0
22182961,14637061,0
30003484,14637061,0
31241416,14637061,0
31657452,14637061,0
31761282,14637061,0
31813810,14637061,1
32544475,14637061,0
33704614,14637061,0
33704658,14637061,0
44092533,14637061,0
50772725,14637061,0
50892604,14637061,0
62768928,14637061,0
68087240,14637061,0
69397364,14637061,0
74672202,14637061,0
81616252,14637061,0
83545623,14637061,93
84586438,14637061,0
85094634,14637061,0
88744133,14637061,0
113133849,14637061,0
115805635,14637061,0
127066931,14637061,0
14178308,14643402,0
14643402,14643402,3509
14995859,14643402,0
15706398,14643402,0
15861712,14643402,0
16717349,14643402,0
19157832,14643402,0
21065725,14643402,0
21682710,14643402,0
21814577,14643402,0
21980539,14643402,1
22091328,14643402,0
23529858,14643402,0
25871559,14643402,0
28250044,14643402,0
28377874,14643402,0
28984704,14643402,0
31587848,14643402,0
31643404,14643402,0
32522993,14643402,0
33991668,14643402,0
35519591,14643402,0
36586560,14643402,0
37561070,14643402,0
37801024,14643402,0
38877520,14643402,0
40970909,14643402,0
46287888,14643402,0
49402544,14643402,0
50753684,14643402,0
52049714,14643402,0
55458874,14643402,0
57962929,14643402,0
58028740,14643402,1
60279389,14643402,0
60380674,14643402,0
60800556,14643402,0
62538032,14643402,0
66962795,14643402,0
67988638,14643402,0
69480367,14643402,0
69740940,14643402,0
69843670,14643402,0
70767229,14643402,0
74124543,14643402,0
75078658,14643402,0
75520937,14643402,0
78276879,14643402,0
78316961,14643402,0
79388235,14643402,0
82320047,14643402,0
83108116,14643402,0
83524810,14643402,0
86764943,14643402,0
89983231,14643402,0
92902388,14643402,0
94504625,14643402,0
97430051,14643402,0
97465676,14643402,0
98812537,14643402,0
107806269,14643402,0
114750141,14643402,0
117185807,14643402,0
117864872,14643402,0
120501216,14643402,0
127224957,14643402,0
15017277,15017277,3549
15029045,15017277,0
15079570,15017277,0
15079917,15017277,0
15087824,15017277,0
15114351,15017277,0
15119597,15017277,0
15135588,15017277,0
15325307,15017277,0
15327352,15017277,0
15619080,15017277,0
15775076,15017277,0
18002377,15017277,0
22430495,15017277,0
25045134,15017277,0
27447399,15017277,0
34001981,15017277,0
34642079,15017277,0
35474242,15017277,0
36491103,15017277,0
50279615,15017277,0
54694187,15017277,0
65878615,15017277,0
67157465,15017277,1
69007534,15017277,0
76414844,15017277,2
83468830,15017277,0
88799454,15017277,0
90485401,15017277,0
96871337,15017277,0
102466790,15017277,1
103066086,15017277,0
106255520,15017277,0
106391299,15017277,0
106451074,15017277,1
106453111,15017277,0
106849014,15017277,0
108066093,15017277,1
112831391,15017277,0
15119196,15119196,97
16989395,15119196,0
17226910,15119196,0
17343203,15119196,0
17344605,15119196,0
18125634,15119196,0
18457552,15119196,0
18761380,15119196,0
19373011,15119196,0
21681053,15119196,0
22672624,15119196,0
25144651,15119196,0
37858145,15119196,1
61375398,15119196,0
64473363,15119196,0
74419618,15119196,0
15294011,15294011,325
17508342,15294011,0
20484517,15294011,0
21108763,15294011,0
21437140,15294011,0
31244705,15294011,0
31459164,15294011,0
39640439,15294011,0
43952741,15294011,0
45062997,15294011,0
45604150,15294011,0
46377093,15294011,64
46808804,15294011,1
53574406,15294011,0
56379339,15294011,0
73485625,15294011,0
77672308,15294011,0
80459127,15294011,0
89686740,15294011,0
89834750,15294011,0
15306587,15306587,2660
15473467,15306587,0
15561431,15306587,0
15695628,15306587,0
28540813,15306587,0
28766148,15306587,1
31104235,15306587,0
32445429,15306587,0
38640521,15306587,0
80532997,15306587,0
5707120,15504160,4
5707123,15504160,12
8646198,15504160,0
11736465,15504160,10
12616318,15504160,0
13042577,15504160,0
13490095,15504160,0
13563779,15504160,0
13646150,15504160,0
14291177,15504160,0
14747082,15504160,0
15071878,15504160,0
15390823,15504160,0
15453875,15504160,0
15504160,15504160,815
15586192,15504160,0
16415741,15504160,0
16709398,15504160,0
26060627,15504160,0
28574710,15504160,0
30288244,15504160,0
32921522,15504160,0
33623079,15504160,0
48714093,15504160,0
55488877,15504160,0
59393132,15504160,0
60228271,15504160,0
75446380,15504160,0
83289898,15504160,1
83370929,15504160,0
84084437,15504160,0
86268258,15504160,0
99906378,15504160,0
105072870,15504160,0
112930126,15504160,0
2359035,15762352,0
2359336,15762352,0
3987871,15762352,0
5450181,15762352,0
5576783,15762352,0
8561178,15762352,0
15762352,15762352,88
18171954,15762352,0
24354005,15762352,0
69018533,15762352,0
85817174,15762352,1
15821416,15821416,3526
17059762,15821416,0
19627054,15821416,0
19799495,15821416,0
19915971,15821416,1
21315321,15821416,1
23582354,15821416,0
23618556,15821416,0
24224940,15821416,0
25043616,15821416,0
25054133,15821416,0
25827134,15821416,1
25860233,15821416,0
25880847,15821416,0
26112916,15821416,0
26153695,15821416,0
26748654,15821416,0
27006593,15821416,0
27018511,15821416,0
27072823,15821416,0
28081381,15821416,0
28574995,15821416,1
28853893,15821416,0
29095196,15821416,0
29096275,15821416,0
29172315,15821416,0
29198329,15821416,1
29255778,15821416,0
29351532,15821416,0
29352584,15821416,0
29660148,15821416,0
29808934,15821416,0
30370574,15821416,0
30378463,15821416,1
30424469,15821416,0
30429224,15821416,0
31194242,15821416,0
31228097,15821416,0
31319722,15821416,0
31753187,15821416,0
31972340,15821416,0
32015747,15821416,0
32063043,15821416,0
32225948,15821416,0
32329943,15821416,0
32450301,15821416,0
32827555,15821416,0
32855088,15821416,0
33014510,15821416,0
33034398,15821416,0
34028976,15821416,0
34181779,15821416,0
34218382,15821416,0
35096047,15821416,0
35428289,15821416,0
35737335,15821416,0
35819756,15821416,0
36283766,15821416,0
36605347,15821416,0
37486867,15821416,0
37661652,15821416,0
37762446,15821416,0
37787591,15821416,0
39054434,15821416,0
40901660,15821416,0
40909000,15821416,0
41144117,15821416,0
41155454,15821416,0
42049631,15821416,0
42239876,15821416,0
42944026,15821416,0
43509735,15821416,1
43571014,15821416,0
43601158,15821416,0
43964195,15821416,0
44241815,15821416,0
44371658,15821416,0
45122578,15821416,0
45689148,15821416,0
45731904,15821416,0
45840596,15821416,0
45941004,15821416,0
47960672,15821416,0
48195001,15821416,0
48272664,15821416,0
48470502,15821416,0
49051915,15821416,0
49401052,15821416,0
50001921,15821416,1
50542165,15821416,0
50739713,15821416,0
51025723,15821416,0
51276758,15821416,0
51483026,15821416,0
51778195,15821416,0
52165223,15821416,0
52529695,15821416,0
52534688,15821416,0
53926403,15821416,0
53941184,15821416,0
54519405,15821416,0
55506014,15821416,0
55915306,15821416,0
56313078,15821416,0
56326710,15821416,0
56552108,15821416,0
56552109,15821416,0
