,document,topic,gamma
21643,68989218,6,0.562986206
21644,69042160,6,0.514317542
21645,69117728,6,0.59011445
21646,69199278,6,0.477257127
21647,69536088,6,0.609191238
21648,69899246,6,0.714818488
21649,70033227,6,0.546018568
21650,70211705,6,0.513468331
21651,70234235,6,0.417888341
21652,70355167,6,0.872658391
21653,70583893,6,0.509026433
21654,70613005,6,0.424607387
21655,70814817,6,0.406428808
21656,71161483,6,0.689509328
21657,71190498,6,0.541666876
21658,71220938,6,0.380805508
21659,71237640,6,0.683112981
21660,71574292,6,0.66298254
21661,71763761,6,0.388197435
21662,71917325,6,0.76448501
21663,72042937,6,0.807068918
21664,72115679,6,0.265608695
21665,72190239,6,0.473055098
21666,72888840,6,0.515577588
21667,73038595,6,0.459649327
21668,73070788,6,0.669785351
21669,73071394,6,0.682578377
21670,73158700,6,0.814222455
21671,73459365,6,0.401918958
21672,73459459,6,0.348607188
21673,73478657,6,0.405183583
21674,73603405,6,0.624301702
21675,73613845,6,0.324336039
21676,73825415,6,0.382418646
21677,73882097,6,0.239856882
21678,73947056,6,0.557160697
21679,74642857,6,0.34176258
21680,74732025,6,0.535933586
21681,74823258,6,0.396791984
21682,74853617,6,0.453360378
21683,75101317,6,0.457483144
21684,75175738,6,0.719492696
21685,75368669,6,0.471438376
21686,75608228,6,0.518539201
21687,75717532,6,0.349822301
21688,75918912,6,0.466856711
21689,76253284,6,0.474408711
21690,76289176,6,0.704145477
21691,76693857,6,0.389765714
21692,77062775,6,0.482238617
21693,77451801,6,0.310232799
21694,77523419,6,0.486198855
21695,77523423,6,0.486198855
21696,77636691,6,0.572981065
21697,77652793,6,0.554847265
21698,77767644,6,0.512607971
21699,77858079,6,0.339858653
21700,78099005,6,0.299876351
21701,78255288,6,0.470693563
21702,78415378,6,0.555260581
21703,78423479,6,0.474206829
21704,78636644,6,0.371665192
21705,78794027,6,0.519417808
21706,78843467,6,0.4517419
21707,78959158,6,0.462051583
21708,79065836,6,0.308475812
21709,79116504,6,0.620512257
21710,79379872,6,0.417978216
21711,79474199,6,0.642826673
21712,79507583,6,0.505064018
21713,79679557,6,0.79453978
21714,79765799,6,0.367868965
21715,79800449,6,0.670922698
21716,80279349,6,0.407851048
21717,80379858,6,0.491051696
21718,80431580,6,0.368919901
21719,80787223,6,0.524381966
21720,80921309,6,0.445647523
21721,81513589,6,0.796060209
21722,81721957,6,0.363791381
21723,81835097,6,0.377800351
21724,82391737,6,0.400928434
21725,82675772,6,0.399861117
21726,82679547,6,0.430697369
21727,82694404,6,0.508533841
21728,82721954,6,0.500702857
21729,83076887,6,0.682208235
21730,83099363,6,0.301857108
21731,83251413,6,0.336558649
21732,83321424,6,0.54280533
21733,83754230,6,0.417562344
21734,84085629,6,0.242611468
21735,84118806,6,0.293280564
21736,84485070,6,0.843436149
21737,84777668,6,0.410233497
21738,84799703,6,0.241635893
21739,84893311,6,0.526324621
21740,84901969,6,0.433725604
21741,85033782,6,0.771039488
21742,85073111,6,0.654597532
21743,85108864,6,0.623787508
21744,85115536,6,0.380300173
21745,85321290,6,0.434229518
21746,85368426,6,0.503532941
21747,85920501,6,0.483996497
21748,86077599,6,0.722053061
21749,86443880,6,0.387393682
21750,86785790,6,0.79168826
21751,87273387,6,0.753086349
21752,87292549,6,0.45782322
21753,87359769,6,0.512087168
21754,87587854,6,0.501447087
21755,87741622,6,0.469749505
21756,87906540,6,0.444698288
21757,88209057,6,0.632129753
21758,88274963,6,0.290287645
21759,88803160,6,0.723388869
21760,88982564,6,0.722434138
21761,89067201,6,0.380782279
21762,89081754,6,0.485578167
21763,89147424,6,0.379058869
21764,89200116,6,0.526108571
21765,89403381,6,0.355172588
21766,89438854,6,0.542966434
21767,89561942,6,0.475551001
21768,89575325,6,0.476609738
21769,89659164,6,0.90780471
21770,89659542,6,0.407566413
21771,89873279,6,0.373936612
21772,90293426,6,0.425224172
21773,90443639,6,0.498533639
21774,90906232,6,0.598678504
21775,91531854,6,0.735667114
21776,91534895,6,0.630153847
21777,91839763,6,0.419234118
21778,92083607,6,0.595750473
21779,92451492,6,0.618808396
21780,92558202,6,0.666209595
21781,92692014,6,0.422221402
21782,93606935,6,0.316948607
21783,93730607,6,0.556013026
21784,94410058,6,0.844599167
21785,94555652,6,0.328680368
21786,94760783,6,0.338240753
21787,94768947,6,0.520482264
21788,94800258,6,0.342675056
21789,95178081,6,0.495343657
21790,95480314,6,0.556034976
21791,95855648,6,0.458895765
21792,95964995,6,0.541683482
21793,96042502,6,0.495462336
21794,96317136,6,0.608211182
21795,96375457,6,0.438150697
21796,96696023,6,0.323499488
21797,97654779,6,0.674343524
21798,97762591,6,0.58134739
21799,97775206,6,0.46674425
21800,98611832,6,0.524615207
21801,99535803,6,0.437148577
21802,99585864,6,0.534526893
21803,99713613,6,0.51326301
21804,99717140,6,0.601451374
21805,452266,6,0.356708271
21806,452314,6,0.352433725
21807,452405,6,0.270935289
21808,452485,6,0.464868846
21809,452516,6,0.476678454
21810,452857,6,0.484740448
21811,452861,6,0.646010873
21812,452920,6,0.38939613
21813,949571,6,0.274203249
21814,1113907,6,0.770350164
21815,1183649,6,0.461235472
21816,1205417,6,0.495077321
21817,1205758,6,0.515186738
21818,1206124,6,0.470147729
21819,1206245,6,0.422128842
21820,1206283,6,0.721226963
21821,1206674,6,0.7076934
21822,1247586,6,0.415586282
21823,1308747,6,0.372129495
21824,1312675,6,0.322639779
21825,1415971,6,0.475176653
21826,1415974,6,0.332335049
21827,1536956,6,0.535050346
21828,1775536,6,0.354006151
21829,1778537,6,0.564185899
21830,1822566,6,0.377095293
21831,1880792,6,0.855070959
21832,2018501,6,0.647497822
21833,2044090,6,0.403790577
21834,2053399,6,0.625692651
21835,2053444,6,0.329937317
21836,2385291,6,0.359874361
21837,2449341,6,0.43857211
21838,2476550,6,0.685609787
21839,2491472,6,0.368072756
21840,2851446,6,0.696224404
21841,2890677,6,0.343887662
21842,3037657,6,0.650383989
21843,3077055,6,0.748113318
21844,3081046,6,0.427345883
21845,3263376,6,0.400395062
21846,3302190,6,0.496052804
21847,3455977,6,0.55219799
21848,3475690,6,0.540530515
21849,3495982,6,0.516894029
21850,4839319,6,0.4721501
21851,5062056,6,0.480164354
21852,5092412,6,0.28308679
21853,5327588,6,0.604938923
21854,5406992,6,0.623743234
21855,5481480,6,0.390559421
21856,5738017,6,0.577991674
21857,6349399,6,0.525633977
21858,6469643,6,0.301659249
21859,6571043,6,0.475340323
21860,6605776,6,0.395922354
21861,6605785,6,0.447154943
21862,6697535,6,0.267739751
21863,6697947,6,0.281499745
21864,6937467,6,0.81956531
21865,6958423,6,0.48914619
21866,7396500,6,0.287314221
21867,7556840,6,0.487698204
21868,7557865,6,0.396503092
21869,7590339,6,0.572388323
21870,7590341,6,0.572388323
21871,7609187,6,0.436345416
21872,7694554,6,0.321860707
21873,7738576,6,0.330943531
21874,7758311,6,0.723018037
21875,7812103,6,0.3720174
21876,7820604,6,0.497974502
21877,7843585,6,0.326981476
21878,7864413,6,0.37691363
21879,7899446,6,0.654608087
21880,7934284,6,0.330384139
21881,8059715,6,0.636362574
21882,8555715,6,0.293533401
21883,8793109,6,0.409496768
21884,8842595,6,0.548246633
21885,8871930,6,0.44350775
21886,8893184,6,0.606270684
21887,8969234,6,0.609330533
21888,9059445,6,0.511516532
21889,9070285,6,0.711904846
21890,9156665,6,0.424937363
21891,9317226,6,0.436480208
21892,9672303,6,0.509861168
21893,9832176,6,0.435500388
21894,10062811,6,0.399422109
21895,10422664,6,0.594601096
21896,10460163,6,0.355455568
21897,10691026,6,0.46556286
21898,10692006,6,0.744821918
21899,10724066,6,0.430759955
21900,10730902,6,0.233771889
21901,10749160,6,0.647696189
21902,10786953,6,0.470412497
21903,10997468,6,0.442354078
21904,11099050,6,0.407426582
21905,11103984,6,0.376358009
21906,11163592,6,0.554804669
21907,11362848,6,0.318950387
21908,11512755,6,0.431973182
21909,11520528,6,0.3780803
21910,11619788,6,0.610058386
21911,11624131,6,0.588753242
21912,11644526,6,0.513377373
21913,11716865,6,0.295568713
21914,11772119,6,0.477104195
21915,11815240,6,0.478890717
21916,11832574,6,0.578609794
21917,11961146,6,0.457709345
21918,12019602,6,0.478058583
21919,12299757,6,0.394519684
21920,12378747,6,0.866940058
21921,12542195,6,0.565953388
21922,12695668,6,0.534690328
21923,12746568,6,0.549153945
21924,12765737,6,0.448043969
21925,12868621,6,0.524343289
21926,12888360,6,0.40324729
21927,13137143,6,0.562716524
21928,13568846,6,0.520104715
21929,13571257,6,0.491709869
21930,13595348,6,0.701469058
21931,13610155,6,0.395757017
21932,13632327,6,0.33397606
21933,13666572,6,0.257570737
21934,13685082,6,0.569340957
21935,13687678,6,0.405946436
21936,13756452,6,0.58326459
21937,13788047,6,0.455805426
21938,13803901,6,0.514785638
21939,14038605,6,0.576115598
21940,14074032,6,0.614874264
21941,14088477,6,0.739540221
21942,14291942,6,0.554850987
21943,14314876,6,0.467487202
21944,14351486,6,0.763636708
21945,14446167,6,0.413926828
21946,14604480,6,0.539327002
21947,14654235,6,0.366010719
21948,14655666,6,0.502252537
21949,14702313,6,0.68313499
21950,14715222,6,0.348270037
21951,14744837,6,0.363413311
21952,14876897,6,0.294068876
21953,14954717,6,0.566595319
21954,15079137,6,0.522313562
21955,15285051,6,0.691802411
21956,15288518,6,0.636050328
21957,15334887,6,0.630552405
21958,15363227,6,0.502459842
21959,15400488,6,0.476324597
21960,15411482,6,0.430785192
21961,15466141,6,0.53557007
21962,15496482,6,0.651410813
21963,15530162,6,0.738773897
21964,15569439,6,0.736953416
21965,15592288,6,0.302740911
21966,15634837,6,0.369830274
21967,15651072,6,0.360166427
21968,15661742,6,0.241765988
21969,15761884,6,0.393539763
21970,15867951,6,0.356539619
21971,15960144,6,0.25692505
21972,16051609,6,0.380243396
21973,16194990,6,0.537179001
21974,16280190,6,0.446597363
21975,16338469,6,0.433001624
21976,16461905,6,0.374700093
21977,16507596,6,0.320050066
21978,16662480,6,0.452458424
21979,16861474,6,0.462850194
21980,16865774,6,0.567241795
21981,16990030,6,0.417610548
21982,17089424,6,0.484116217
21983,17094020,6,0.4623007
21984,17311098,6,0.580961152
21985,17311099,6,0.580961152
21986,17311100,6,0.580961152
21987,17375991,6,0.277719683
21988,17395161,6,0.500247909
21989,17411002,6,0.838051314
21990,17492982,6,0.325086148
21991,17506672,6,0.850251728
21992,17701437,6,0.611316605
21993,17771164,6,0.623199952
21994,17771268,6,0.555618832
21995,17845452,6,0.283428387
21996,18033157,6,0.896465319
21997,18048487,6,0.501356476
21998,18125197,6,0.443805561
21999,18205013,6,0.528419317
22000,18214008,6,0.614778334
22001,18272713,6,0.607286684
22002,18353953,6,0.52044931
22003,18597124,6,0.334691542
22004,18746906,6,0.538737525
22005,18759531,6,0.429058923
22006,18879939,6,0.423301331
22007,18887950,6,0.347614782
22008,18923206,6,0.501405286
22009,18926983,6,0.697648598
22010,19057638,6,0.637353375
22011,19266852,6,0.704346524
22012,19324549,6,0.847863498
22013,19358938,6,0.802143359
22014,19358939,6,0.802143359
22015,19363578,6,0.617499457
22016,19562699,6,0.734777867
22017,19569001,6,0.384315245
22018,19697107,6,0.591727342
22019,19717489,6,0.634479741
22020,19819558,6,0.396536016
22021,19861778,6,0.337227726
22022,19894665,6,0.641660353
22023,20012926,6,0.472510649
22024,20098812,6,0.452871336
22025,20312326,6,0.481982168
22026,20368389,6,0.550928193
22027,20462528,6,0.545791558
22028,20543388,6,0.384500194
22029,20633935,6,0.63134383
22030,20639213,6,0.77043986
22031,20648299,6,0.408045902
22032,20787486,6,0.435402078
22033,20916670,6,0.476478246
22034,20971080,6,0.357814486
22035,21060713,6,0.523277995
22036,21228749,6,0.397994884
22037,21261531,6,0.570080245
22038,21442226,6,0.252103104
22039,21572108,6,0.520120395
22040,21578842,6,0.54213186
22041,21689897,6,0.538702157
22042,21722851,6,0.633680715
22043,21757779,6,0.372251575
22044,21821880,6,0.458627686
22045,21851554,6,0.809767949
22046,21926184,6,0.477168239
22047,21953843,6,0.549570689
22048,21975732,6,0.532792502
22049,22100342,6,0.230546871
22050,22116044,6,0.405798739
22051,22332906,6,0.389488166
22052,22523281,6,0.275207732
22053,22534935,6,0.564550977
22054,22669944,6,0.5829234
22055,22671203,6,0.418164155
22056,22706646,6,0.786557902
22057,22774055,6,0.477283115
22058,22793345,6,0.535191055
22059,22852993,6,0.339169387
22060,22950372,6,0.706124385
22061,23067023,6,0.478113429
22062,23222850,6,0.348071839
22063,23274182,6,0.237258417
22064,23473402,6,0.631144173
22065,23503670,6,0.42247227
22066,23614093,6,0.52495249
22067,23617795,6,0.653395664
22068,23713367,6,0.60480064
22069,23855982,6,0.759927904
22070,24010752,6,0.416468578
22071,24018509,6,0.439059469
22072,24264253,6,0.621216088
22073,24300405,6,0.451415439
22074,24494389,6,0.356818692
22075,24529250,6,0.936975365
22076,24608789,6,0.728736316
22077,24641646,6,0.503382557
22078,24881695,6,0.35481882
22079,25045460,6,0.59123787
22080,25045461,6,0.59123787
22081,25165505,6,0.513345482
22082,25204902,6,0.546558116
22083,25329080,6,0.630285099
22084,25329264,6,0.590427384
22085,25357719,6,0.478287326
22086,25378859,6,0.465984927
22087,25383965,6,0.751758419
22088,25412317,6,0.282444966
22089,25538227,6,0.339413543
22090,25588981,6,0.661760751
22091,25679329,6,0.346213332
22092,25706451,6,0.564932531
22093,25727735,6,0.550553868
22094,25919723,6,0.326851137
22095,25988239,6,0.515405655
22096,26007503,6,0.375709188
22097,26180142,6,0.431200022
22098,26249010,6,0.448062811
22099,26334613,6,0.402913257
22100,26400536,6,0.767733939
22101,26405333,6,0.531685772
22102,26712341,6,0.489085824
22103,26735536,6,0.388412792
22104,26823471,6,0.513230229
22105,26830733,6,0.373938584
22106,26952841,6,0.754826405
22107,26987976,6,0.524903085
22108,27027314,6,0.68248793
22109,27040528,6,0.720583924
22110,27113233,6,0.197712264
22111,27177471,6,0.447852272
22112,27191300,6,0.585360252
22113,27200701,6,0.45584789
22114,27348827,6,0.518856162
22115,27415837,6,0.475829925
22116,27626539,6,0.443180883
22117,27689139,6,0.40190618
22118,27742199,6,0.774710867
22119,27743136,6,0.914769824
22120,27878204,6,0.619494192
22121,27952933,6,0.690803531
22122,28014406,6,0.289459402
22123,28057500,6,0.673111588
22124,28071875,6,0.364744985
22125,28237543,6,0.546058187
22126,28493157,6,0.738778984
22127,28532559,6,0.590763145
22128,28605637,6,0.923856319
22129,28607011,6,0.404272795
22130,28727737,6,0.356097802
22131,28820807,6,0.295657612
22132,29129477,6,0.607596265
22133,29224174,6,0.372033619
22134,29248860,6,0.547662519
22135,29491998,6,0.46788684
22136,29523667,6,0.579094992
22137,29575789,6,0.508974351
22138,29609216,6,0.22063366
22139,29786740,6,0.384726063
22140,29943543,6,0.78852576
22141,30048125,6,0.78917653
22142,30121165,6,0.3181262
22143,30161592,6,0.558119606
22144,30210241,6,0.498765032
22145,30214635,6,0.37984607
22146,30323585,6,0.449148067
22147,30447012,6,0.411895751
22148,30543187,6,0.409126772
22149,30598002,6,0.369347465
22150,30600465,6,0.621184937
22151,30627885,6,0.314825483
22152,30642313,6,0.333583409
22153,30734785,6,0.410861269
22154,30893138,6,0.490990108
22155,31260478,6,0.565672266
22156,31401229,6,0.604139958
22157,31543025,6,0.693998061
22158,31580164,6,0.734186165
22159,31601460,6,0.329771109
22160,31628588,6,0.514635534
22161,31629117,6,0.289035238
22162,31914664,6,0.839671466
22163,32033649,6,0.334907785
22164,32123127,6,0.663300963
22165,32148234,6,0.678734067
22166,32219993,6,0.272794701
22167,32253109,6,0.4265933
22168,32262903,6,0.687163349
22169,32264706,6,0.795766017
22170,32297710,6,0.473796921
22171,32307213,6,0.319856175
22172,32333655,6,0.599745221
22173,32339903,6,0.610026063
22174,32411786,6,0.870742511
22175,32446808,6,0.342064878
22176,32468630,6,0.5321814
22177,32470186,6,0.756646106
22178,32543710,6,0.497836815
22179,32591553,6,0.414256482
22180,32591688,6,0.649549534
22181,32759055,6,0.470356308
22182,32759089,6,0.613175754
22183,33318130,6,0.353035763
22184,33417674,6,0.369265818
22185,33419113,6,0.282312906
22186,33461261,6,0.653233263
22187,33483018,6,0.48524483
22188,33507653,6,0.8707175
22189,33527635,6,0.555116693
22190,33543135,6,0.579616294
22191,33589410,6,0.64795099
22192,33610789,6,0.296220706
22193,33635879,6,0.347978239
22194,33658555,6,0.820607568
22195,33702475,6,0.716643507
22196,33704001,6,0.549116748
22197,33721634,6,0.467926545
22198,33767287,6,0.537602338
22199,33819107,6,0.301845306
22200,33954404,6,0.396728621
22201,33970810,6,0.538400574
22202,33977871,6,0.54207631
22203,34038794,6,0.396796023
22204,34044165,6,0.867058984
22205,34200426,6,0.606826627
22206,34233692,6,0.55475467
22207,34303440,6,0.383047923
22208,34324863,6,0.290192238
22209,34334327,6,0.552454256
22210,34334875,6,0.441725991
22211,34335944,6,0.406292376
22212,34338088,6,0.260429485
22213,34347625,6,0.345148017
22214,34413357,6,0.729283726
22215,34526344,6,0.292579902
22216,34537011,6,0.344691387
22217,34588274,6,0.363838978
22218,34703179,6,0.408363
22219,34755180,6,0.499813245
22220,34770444,6,0.560785733
22221,34823484,6,0.361821669
22222,34935135,6,0.520024302
22223,35041136,6,0.506022876
22224,35053546,6,0.486620226
22225,35097003,6,0.480451734
22226,35193975,6,0.75796817
22227,35355026,6,0.336937288
22228,35493518,6,0.57206251
22229,35634559,6,0.757674622
22230,35657619,6,0.445871977
22231,35679815,6,0.327363576
22232,35694924,6,0.848122943
22233,35706841,6,0.869163012
22234,35738919,6,0.844469561
22235,35814738,6,0.344079101
22236,35853026,6,0.23998964
22237,35971925,6,0.541595572
22238,35990617,6,0.728714629
22239,36146821,6,0.488766285
22240,36162281,6,0.801787121
22241,36182318,6,0.418830509
22242,36285821,6,0.449220215
22243,36290522,6,0.404225146
22244,36429763,6,0.458149145
22245,36767896,6,0.404368166
22246,36850730,6,0.418156802
22247,36885635,6,0.415352079
22248,36889137,6,0.656524009
22249,36942229,6,0.816653393
22250,36960828,6,0.357938058
22251,37039189,6,0.871804996
22252,37099874,6,0.887740353
22253,37140159,6,0.367917463
22254,37180785,6,0.220269583
22255,37302230,6,0.745900457
22256,37305916,6,0.584702609
22257,37311585,6,0.750419299
22258,37316600,6,0.314082982
22259,37357780,6,0.409632118
22260,37357781,6,0.409632118
22261,37396683,6,0.455432509
22262,37396684,6,0.455432509
22263,37448205,6,0.496905527
22264,37573686,6,0.54918403
22265,37753149,6,0.32335166
22266,37766841,6,0.730052399
22267,37781225,6,0.511707877
22268,37794083,6,0.856011271
22269,37824769,6,0.759965587
22270,37876462,6,0.456999054
22271,37908455,6,0.546281052
22272,37967170,6,0.495315102
22273,38047731,6,0.347879669
22274,38086756,6,0.50526798
22275,38092280,6,0.712358318
22276,38128731,6,0.728625907
22277,38152326,6,0.377185926
22278,38312931,6,0.419925635
22279,38376166,6,0.347315757
22280,38447069,6,0.501919032
22281,38500015,6,0.50121769
22282,38545122,6,0.505890487
22283,38643645,6,0.386440386
22284,38809261,6,0.520856357
22285,38938176,6,0.46679669
22286,38953163,6,0.805754772
22287,38986988,6,0.565332752
22288,39000031,6,0.320265801
22289,39012446,6,0.409343668
22290,39111711,6,0.413945191
22291,39160597,6,0.500119969
22292,39218433,6,0.349684286
22293,39266744,6,0.239627207
22294,39294124,6,0.575416303
22295,39320172,6,0.544598788
22296,39332249,6,0.603226244
22297,39520613,6,0.569044955
22298,39729682,6,0.483958126
22299,39915034,6,0.443091806
22300,39972521,6,0.528318586
22301,40076496,6,0.562429865
22302,40182163,6,0.282671415
22303,40194827,6,0.545210994
22304,40220819,6,0.358328083
22305,40237783,6,0.647300813
22306,40381240,6,0.422472324
22307,40399492,6,0.454924224
22308,40424663,6,0.846237592
22309,40470746,6,0.417418074
22310,40609741,6,0.358013289
22311,40680953,6,0.550508695
22312,40691839,6,0.731785596
22313,40839153,6,0.354816555
22314,41024253,6,0.790915361
22315,41153974,6,0.814528795
22316,41336725,6,0.419210949
22317,41371996,6,0.642829609
22318,41502875,6,0.421483209
22319,41706353,6,0.421495205
22320,41728983,6,0.268549548
22321,41810657,6,0.344394413
22322,41900102,6,0.489534688
22323,42071137,6,0.402978335
22324,42233756,6,0.367003513
22325,42261014,6,0.737247983
22326,42397677,6,0.615962161
22327,42412016,6,0.505295526
22328,42414419,6,0.606952219
22329,42416113,6,0.582563229
22330,42481401,6,0.420504794
22331,42502133,6,0.437381748
22332,42593248,6,0.52554006
22333,42602148,6,0.433591801
22334,42698975,6,0.445480208
22335,42751172,6,0.415851959
22336,42845607,6,0.429674776
22337,42966368,6,0.494035871
22338,43290208,6,0.786381377
22339,43330135,6,0.609412236
22340,43355793,6,0.610243865
22341,43523720,6,0.581478297
22342,43592164,6,0.490076884
22343,43625847,6,0.388586328
22344,43744759,6,0.817618056
22345,43749267,6,0.853835365
22346,43808165,6,0.668401611
22347,43845588,6,0.698648223
22348,43972344,6,0.399411954
22349,43974471,6,0.337729316
22350,43987882,6,0.791807215
22351,44035568,6,0.410298236
22352,44281448,6,0.477574735
22353,44301025,6,0.430050171
22354,44485331,6,0.571216872
22355,44537688,6,0.360700709
22356,44630086,6,0.407911196
22357,44697684,6,0.61530894
22358,44712467,6,0.553780333
22359,44900196,6,0.537486183
22360,44909250,6,0.261097388
22361,44918139,6,0.542592888
22362,44981396,6,0.585101097
22363,45014259,6,0.914236267
22364,45067925,6,0.658546491
22365,45097130,6,0.391891835
22366,45172599,6,0.361748503
22367,45267362,6,0.482278017
22368,45410049,6,0.492165016
22369,45446611,6,0.472148509
22370,45546432,6,0.40772031
22371,45633704,6,0.45015942
22372,45761317,6,0.310518692
22373,45836496,6,0.418927582
22374,45889726,6,0.31582805
22375,45912883,6,0.603114061
22376,46062283,6,0.35375971
22377,46108738,6,0.631687718
22378,46113785,6,0.714414933
22379,46173639,6,0.242815684
22380,46232863,6,0.629341651
22381,46267256,6,0.60342318
22382,46283048,6,0.477232439
22383,46421944,6,0.405120665
22384,46649397,6,0.388824549
22385,46807596,6,0.738594636
22386,46960337,6,0.619455365
22387,47185964,6,0.394958272
22388,47351627,6,0.460795517
22389,47381656,6,0.438139437
22390,47398221,6,0.419617333
22391,47405483,6,0.463917656
22392,47509058,6,0.589357693
22393,47509871,6,0.767474991
22394,47589589,6,0.319428444
22395,47714739,6,0.390798188
22396,47867024,6,0.376167818
22397,47922522,6,0.392086494
22398,47953498,6,0.357257147
22399,48009150,6,0.45553329
22400,48065753,6,0.8695441
22401,48072676,6,0.333134282
22402,48082518,6,0.770189955
22403,48108746,6,0.788018121
22404,48155708,6,0.53597178
22405,48169850,6,0.554851539
22406,48211680,6,0.723019366
22407,48219402,6,0.307931653
22408,48221157,6,0.741523346
22409,48224263,6,0.354096084
22410,48334048,6,0.428223751
22411,48341168,6,0.614270194
22412,48407976,6,0.532446557
22413,48476553,6,0.854437086
22414,48511385,6,0.575524447
22415,48532748,6,0.437693081
22416,48570768,6,0.473797889
22417,48581120,6,0.407433313
22418,48582262,6,0.367091597
22419,48628672,6,0.912858316
22420,48650547,6,0.531189206
22421,48650548,6,0.531189206
22422,48679678,6,0.597098687
22423,48714864,6,0.633703407
22424,48734814,6,0.51803632
22425,48809872,6,0.889414934
22426,48860309,6,0.351914698
22427,49010479,6,0.554937621
22428,49077765,6,0.423639501
22429,49153076,6,0.844043071
22430,49159552,6,0.732131065
22431,49183016,6,0.622376364
22432,49291328,6,0.724755674
22433,49292029,6,0.623639044
22434,49357316,6,0.442269762
22435,49496787,6,0.710138031
22436,49518421,6,0.661705829
22437,49618161,6,0.635405722
22438,49709703,6,0.27219289
22439,49749730,6,0.483736226
22440,49775041,6,0.688584227
22441,49880865,6,0.481799856
22442,49889798,6,0.361118183
22443,50015560,6,0.37751538
22444,50059521,6,0.357919936
22445,50085087,6,0.430347685
22446,50163158,6,0.477628524
22447,50222329,6,0.304694882
22448,50252486,6,0.402169451
22449,50265645,6,0.86314322
22450,50389235,6,0.549998694
22451,50512202,6,0.519214394
22452,50515002,6,0.735184682
22453,50543205,6,0.442885957
22454,50645958,6,0.326360597
22455,50679640,6,0.440397599
22456,50766647,6,0.386237212
22457,50940627,6,0.551922365
22458,50948842,6,0.894378515
22459,50981136,6,0.778712791
22460,51105354,6,0.409486252
22461,51278854,6,0.401545978
22462,51291004,6,0.371410343
22463,51316060,6,0.474971706
22464,51321352,6,0.850732451
22465,51371992,6,0.402938652
22466,51548314,6,0.506387565
22467,51769792,6,0.362151739
22468,51813914,6,0.352477284
22469,51882766,6,0.5188471
22470,51913246,6,0.799949111
22471,52085435,6,0.440744661
22472,52121714,6,0.342466278
22473,52148604,6,0.503299135
22474,52165511,6,0.799914579
22475,52177109,6,0.653716239
22476,52225783,6,0.695828479
22477,52278354,6,0.839752023
22478,52322538,6,0.395546857
22479,52453146,6,0.357886872
22480,52460747,6,0.589841572
22481,52511654,6,0.497413069
22482,52700908,6,0.432369951
22483,52734060,6,0.472938882
22484,52751909,6,0.752163679
22485,52757984,6,0.516275886
22486,52765264,6,0.660812114
22487,52782107,6,0.569309534
22488,52849366,6,0.428497424
22489,52891554,6,0.820936023
22490,52988853,6,0.55310243
22491,53156626,6,0.608116151
22492,53190607,6,0.286587589
22493,53344156,6,0.561628175
22494,53392290,6,0.428678812
22495,53460650,6,0.465318097
22496,53514207,6,0.684502273
22497,53554449,6,0.529143651
22498,53582066,6,0.514673282
22499,53706122,6,0.232918401
22500,53857926,6,0.929449923
22501,53879889,6,0.683629079
22502,53880660,6,0.460995074
22503,53975430,6,0.718171752
22504,54111149,6,0.479956094
22505,54135846,6,0.340609249
22506,54175375,6,0.655883601
22507,54290613,6,0.47597794
22508,54345855,6,0.391573826
22509,54408527,6,0.341418733
22510,54415860,6,0.589075677
22511,54575481,6,0.324321889
22512,54781525,6,0.473937107
22513,54949558,6,0.434685635
22514,54956097,6,0.503593387
22515,55300904,6,0.527735487
22516,55392746,6,0.51884869
22517,55455929,6,0.420304969
22518,55483375,6,0.498098385
22519,55633377,6,0.431492585
22520,55704060,6,0.838089591
22521,55761275,6,0.453639881
22522,55775922,6,0.684400495
22523,55854799,6,0.548599984
22524,55868601,6,0.283353382
22525,56063609,6,0.476312754
22526,56217783,6,0.372559103
22527,56252090,6,0.729068005
22528,56690441,6,0.875504155
22529,56731691,6,0.395224817
22530,56785773,6,0.766522644
22531,56811159,6,0.467551655
22532,56821139,6,0.262834044
22533,56825499,6,0.382914043
22534,57041601,6,0.495996274
22535,57335954,6,0.506648528
22536,57360623,6,0.352297161
22537,57458654,6,0.434484853
22538,57584194,6,0.457946943
22539,57660083,6,0.585446243
22540,57988413,6,0.489900386
22541,58097387,6,0.572125328
22542,58124736,6,0.645597527
22543,58222974,6,0.451252308
22544,58270938,6,0.787811687
22545,58394390,6,0.35903496
22546,58480804,6,0.59580738
22547,58645798,6,0.257005685
22548,58745371,6,0.51442189
22549,58796838,6,0.596198989
22550,59261377,6,0.707945127
22551,59323580,6,0.436994963
22552,59355986,6,0.326576004
22553,59493380,6,0.619564287
22554,59619671,6,0.411584681
22555,59638716,6,0.490934869
22556,59726314,6,0.343274067
22557,59749898,6,0.344848852
22558,59838556,6,0.713033492
22559,59880530,6,0.393385656
22560,60117775,6,0.628924898
22561,60147614,6,0.471472022
22562,60202933,6,0.413609984
22563,60402768,6,0.699626857
22564,60409074,6,0.773395955
22565,60428278,6,0.409297036
22566,60432077,6,0.63451862
22567,60514260,6,0.362672863
22568,60585818,6,0.518107226
22569,60715955,6,0.569164288
22570,60918742,6,0.340480958
22571,60981392,6,0.439037702
22572,61042341,6,0.390401054
22573,61060773,6,0.466151228
22574,61060774,6,0.466151228
22575,61145623,6,0.397412188
