,document,topic,gamma
23567,79640796,6,0.520200888
23568,79641552,6,0.560430734
23569,79751550,6,0.629286557
23570,79851311,6,0.663067977
23571,80028381,6,0.818595964
23572,80035055,6,0.823540144
23573,80117254,6,0.740052029
23574,80119586,6,0.488941015
23575,80122798,6,0.764070168
23576,80202168,6,0.66812427
23577,80216588,6,0.516718157
23578,80292159,6,0.604127415
23579,80385090,6,0.410007365
23580,80662269,6,0.51485168
23581,80695495,6,0.636290494
23582,80755879,6,0.591788813
23583,80767971,6,0.596621463
23584,80873608,6,0.715590926
23585,81336943,6,0.568162616
23586,81517171,6,0.709137923
23587,81530175,6,0.344212235
23588,81656117,6,0.56800474
23589,81781499,6,0.505451088
23590,81789487,6,0.521174337
23591,81975772,6,0.632994207
23592,81987417,6,0.784441019
23593,81989782,6,0.7456536
23594,81991505,6,0.614456237
23595,82274399,6,0.560493762
23596,82275807,6,0.670131765
23597,82276399,6,0.591298634
23598,82384276,6,0.462532831
23599,82391897,6,0.465652001
23600,82503305,6,0.767647855
23601,82693898,6,0.716260593
23602,82696415,6,0.694309356
23603,82702730,6,0.662380014
23604,82703416,6,0.790489781
23605,82720347,6,0.772960989
23606,82880233,6,0.520068693
23607,82953183,6,0.603015317
23608,82967100,6,0.380904676
23609,82971501,6,0.730014821
23610,83055883,6,0.277618272
23611,83073399,6,0.601635985
23612,83078823,6,0.386655323
23613,83148988,6,0.490838614
23614,83182424,6,0.632580493
23615,83328013,6,0.589763329
23616,83571176,6,0.589224742
23617,83640084,6,0.520069591
23618,83644304,6,0.666253502
23619,83752563,6,0.752315942
23620,83757620,6,0.704151163
23621,83761812,6,0.664892365
23622,83869090,6,0.641262633
23623,83929427,6,0.449620947
23624,84053262,6,0.614880833
23625,84055631,6,0.785702369
23626,84059490,6,0.76401464
23627,84180077,6,0.907058436
23628,84266353,6,0.465118105
23629,84267166,6,0.843447472
23630,84274509,6,0.389294259
23631,84362001,6,0.58420372
23632,84395199,6,0.523915539
23633,84458067,6,0.482558162
23634,84773777,6,0.709310051
23635,84883901,6,0.520444487
23636,84984466,6,0.675031566
23637,85066692,6,0.492043578
23638,85079091,6,0.756066198
23639,86100738,6,0.593488297
23640,86122261,6,0.601244095
23641,86989124,6,0.389554793
23642,87005890,6,0.89327487
23643,88668061,6,0.815827174
23644,88670851,6,0.611336786
23645,88673467,6,0.863914403
23646,90004453,6,0.761811988
23647,90697715,6,0.761132155
23648,90697716,6,0.761132155
23649,90702977,6,0.666564717
23650,90702978,6,0.666564717
23651,90916343,6,0.759913422
23652,91399596,6,0.84204478
23653,91526686,6,0.487837841
23654,92106282,6,0.567715092
23655,92836227,6,0.523783838
23656,93500508,6,0.853376718
23657,95332127,6,0.732530642
23658,95333096,6,0.40763957
23659,95809145,6,0.544816902
23660,95852237,6,0.788613765
23661,95885374,6,0.805195503
23662,95903277,6,0.800814202
23663,95911901,6,0.415143472
23664,95931541,6,0.519994508
23665,96018143,6,0.381923231
23666,96038449,6,0.596268407
23667,96040285,6,0.680165246
23668,96049520,6,0.751201152
23669,96052550,6,0.576475714
23670,96054274,6,0.645290299
23671,96070097,6,0.626687708
23672,96076766,6,0.69931066
23673,96130748,6,0.606457684
23674,96131812,6,0.908056688
23675,96135111,6,0.813858385
23676,96140350,6,0.515627253
23677,96141076,6,0.585956381
23678,96141842,6,0.483264785
23679,96144379,6,0.932894033
23680,96234883,6,0.587700338
23681,96242111,6,0.504662344
23682,96243635,6,0.76996545
23683,96245960,6,0.506842773
23684,96249831,6,0.92998349
23685,96280312,6,0.651473166
23686,96285193,6,0.746180762
23687,96425437,6,0.5429102
23688,96426630,6,0.662438404
23689,96427124,6,0.423064581
23690,96505186,6,0.454022827
23691,96507358,6,0.687458424
23692,96508426,6,0.770397677
23693,96512549,6,0.711755012
23694,96528940,6,0.507161835
23695,96584067,6,0.669520802
23696,96584213,6,0.476632266
23697,96588047,6,0.83629166
23698,96591231,6,0.690193398
23699,96596607,6,0.637094739
23700,96606211,6,0.811349019
23701,96612964,6,0.631206435
23702,96624152,6,0.545344718
23703,96624982,6,0.882576679
23704,96637858,6,0.452480194
23705,96701005,6,0.921819296
23706,96703075,6,0.944985254
23707,96703190,6,0.951404432
23708,96709431,6,0.781940698
23709,96709901,6,0.88158737
23710,96718599,6,0.445505824
23711,96724661,6,0.788441608
23712,96729008,6,0.537569232
23713,96829249,6,0.72371647
23714,96887547,6,0.774960293
23715,96930428,6,0.77331814
23716,96940240,6,0.653073728
23717,96943593,6,0.812366952
23718,97183485,6,0.801969068
23719,97265193,6,0.460946564
23720,97331648,6,0.532875754
23721,97342716,6,0.788917816
23722,97342717,6,0.788917816
23723,97352286,6,0.437620482
23724,97352287,6,0.437620482
23725,97353501,6,0.402595871
23726,97384900,6,0.35205612
23727,97396786,6,0.819177894
23728,97448792,6,0.417380851
23729,97476476,6,0.805334267
23730,97476477,6,0.805334267
23731,97486118,6,0.51968142
23732,97486119,6,0.51968142
23733,97549616,6,0.771645863
23734,97638878,6,0.832524106
23735,97671904,6,0.598104071
23736,97833943,6,0.924872515
23737,97848533,6,0.676444253
23738,97940628,6,0.595174604
23739,97996324,6,0.721240705
23740,97996325,6,0.721240705
23741,98007912,6,0.835204826
23742,98007913,6,0.835204826
23743,98012995,6,0.85314894
23744,98031723,6,0.848815954
23745,98038387,6,0.770781862
23746,98038579,6,0.678417096
23747,98053682,6,0.775277476
23748,98056579,6,0.749255768
23749,98058406,6,0.80314563
23750,98063393,6,0.792602287
23751,98070016,6,0.373071184
23752,98128481,6,0.869564154
23753,98128482,6,0.869564154
23754,98250605,6,0.732623445
23755,98375723,6,0.400616885
23756,98377083,6,0.893871183
23757,98378817,6,0.417992114
23758,98404029,6,0.460833229
23759,98515854,6,0.636734664
23760,98572135,6,0.874995426
23761,98770440,6,0.667354227
23762,98773902,6,0.796052151
23763,98776863,6,0.516130457
23764,98790765,6,0.786848938
23765,98864863,6,0.737391314
23766,98902943,6,0.630275944
23767,98911247,6,0.573777733
23768,98926763,6,0.452390547
23769,99032029,6,0.820414994
23770,99032361,6,0.907743444
23771,99032658,6,0.877635549
23772,99047844,6,0.497954792
23773,99076485,6,0.74415338
23774,99191713,6,0.960362529
23775,99191820,6,0.777044026
23776,99197612,6,0.705761584
23777,99312805,6,0.84891266
23778,99314275,6,0.426866547
23779,99319153,6,0.872201312
23780,99328994,6,0.693536256
23781,99341460,6,0.407215808
23782,99410675,6,0.801085988
23783,99553467,6,0.87860195
23784,99621416,6,0.489312999
23785,99684496,6,0.576519225
23786,99722807,6,0.591091073
23787,99730289,6,0.597029551
23788,99750142,6,0.823024275
23789,9926191,6,0.449316759
23790,15308630,6,0.588270219
23791,15572612,6,0.713912184
23792,31295969,6,0.670353191
23793,31470560,6,0.43496294
23794,31687542,6,0.548613854
23795,31688473,6,0.471090434
23796,31728581,6,0.369526122
23797,37526880,6,0.604002789
23798,38447046,6,0.655428608
23799,38998122,6,0.518804707
23800,39558821,6,0.632165052
23801,39562366,6,0.693709891
23802,39885128,6,0.540441893
23803,39956897,6,0.555107769
23804,44918129,6,0.321041404
23805,45582799,6,0.91916438
23806,47605612,6,0.963271321
23807,48409691,6,0.975709191
23808,48810070,6,0.82848389
23809,48822480,6,0.875768596
23810,48867198,6,0.883087796
23811,49029216,6,0.50890672
23812,49364093,6,0.926226645
23813,50471700,6,0.78819954
23814,57024981,6,0.940030963
23815,58368452,6,0.954769357
23816,58395891,6,0.883245548
23817,75079693,6,0.348585456
23818,75177225,6,0.399280984
23819,3057129,6,0.377298144
23820,14755254,6,0.561842864
23821,22177427,6,0.86544938
23822,22224687,6,0.759556821
23823,24253850,6,0.281847085
23824,30032213,6,0.230977938
23825,30032214,6,0.230977938
23826,30949866,6,0.362640564
23827,31466925,6,0.735192835
23828,31678263,6,0.565422536
23829,31688286,6,0.630295123
23830,31692372,6,0.311246076
23831,31719983,6,0.50508641
23832,31744092,6,0.344303016
23833,31776868,6,0.41674774
23834,31782180,6,0.375919861
23835,35243398,6,0.389881057
23836,41255628,6,0.187370174
23837,44511039,6,0.599599574
23838,44654299,6,0.953822942
23839,44752018,6,0.86556982
23840,44898154,6,0.967577541
23841,44899790,6,0.968154504
23842,45154511,6,0.916809736
23843,45154562,6,0.921136199
23844,45330413,6,0.897155865
23845,45707126,6,0.950221774
23846,45844285,6,0.95456412
23847,46207600,6,0.940251857
23848,46384922,6,0.578452008
23849,46430452,6,0.487122291
23850,46430962,6,0.377530611
23851,46462514,6,0.246335959
23852,46628781,6,0.902724729
23853,46820392,6,0.769649445
23854,46876972,6,0.898435753
23855,48017469,6,0.944817119
23856,48018466,6,0.944817119
23857,48407120,6,0.918362783
23858,48410322,6,0.969989011
23859,48512807,6,0.946830498
23860,48517308,6,0.603857824
23861,48687165,6,0.918720818
23862,48734080,6,0.866933529
23863,48869385,6,0.866611095
23864,48921110,6,0.70860692
23865,49018926,6,0.772655088
23866,49019014,6,0.794403937
23867,49020890,6,0.401280136
23868,49025356,6,0.820458757
23869,49366820,6,0.894536442
23870,49783477,6,0.771572893
23871,49845945,6,0.446913655
23872,49949649,6,0.868057645
23873,50688843,6,0.813500956
23874,52838003,6,0.258885143
23875,53024647,6,0.25906387
23876,53024838,6,0.30006828
23877,58440077,6,0.355217765
23878,58607744,6,0.92176492
23879,58609336,6,0.956427195
23880,59386817,6,0.929998418
23881,59464178,6,0.59211525
23882,59478352,6,0.705159617
23883,59623541,6,0.352317185
23884,59921297,6,0.717158501
23885,60417688,6,0.732308554
23886,61009456,6,0.769289105
23887,61327609,6,0.4709661
23888,65371507,6,0.29693266
23889,67820206,6,0.298434676
23890,70871577,6,0.245451291
23891,73034438,6,0.319736155
23892,79868460,6,0.623362045
23893,87576143,6,0.356071515
23894,89588525,6,0.332110333
23895,92823301,6,0.672924067
23896,4298055,6,0.321772936
23897,5747801,6,0.428464452
23898,12623682,6,0.422463215
23899,16290878,6,0.272504865
23900,19187756,6,0.256281633
23901,19412494,6,0.396775261
23902,19633203,6,0.448831113
23903,19746720,6,0.396775261
23904,20010076,6,0.498921486
23905,21529528,6,0.222139314
23906,21875778,6,0.307659461
23907,22085171,6,0.307799964
23908,22203783,6,0.795347765
23909,24923323,6,0.339064224
23910,25251373,6,0.338887763
23911,25335306,6,0.378185131
23912,26606764,6,0.272504865
23913,30315452,6,0.218503227
23914,31775326,6,0.25223832
23915,33305508,6,0.272504865
23916,35813103,6,0.428464452
23917,35881957,6,0.272504865
23918,36502384,6,0.272504865
23919,36637425,6,0.272504865
23920,37128488,6,0.305229555
23921,37656115,6,0.256281633
23922,38687476,6,0.221745015
23923,39177431,6,0.285941297
23924,40226232,6,0.383971099
23925,40784592,6,0.245640467
23926,42456606,6,0.272504865
23927,44507193,6,0.871721903
23928,44510984,6,0.788059209
23929,44511152,6,0.784365131
23930,44512205,6,0.610766541
23931,44653875,6,0.756734221
23932,44898524,6,0.939729059
23933,44898601,6,0.942178023
23934,44898668,6,0.939729059
23935,44898756,6,0.942178023
23936,44898783,6,0.939729059
23937,45025912,6,0.428464452
23938,45330149,6,0.707556378
23939,45416055,6,0.499672234
23940,45465138,6,0.475144481
23941,45515068,6,0.431180654
23942,45607421,6,0.554682135
23943,45696570,6,0.398619765
23944,45696658,6,0.49965737
23945,45697539,6,0.49965737
23946,45697900,6,0.49965737
23947,45700231,6,0.49965737
23948,45704044,6,0.405776898
23949,45842836,6,0.954440895
23950,45844090,6,0.914129637
23951,46198127,6,0.775780714
23952,46352588,6,0.49965737
23953,46352946,6,0.853363382
23954,46353717,6,0.49965737
23955,46354283,6,0.873873044
23956,46365262,6,0.49965737
23957,46365956,6,0.49965737
23958,46383083,6,0.514721078
23959,46384096,6,0.968045757
23960,46402926,6,0.794678772
23961,46403278,6,0.49965737
23962,46404013,6,0.49965737
23963,46410632,6,0.49965737
23964,46411222,6,0.49965737
23965,46435635,6,0.49965737
23966,46447906,6,0.49965737
23967,46520938,6,0.49965737
23968,46555523,6,0.49965737
23969,46771052,6,0.49965737
23970,46973858,6,0.39802134
23971,47121037,6,0.835468445
23972,47173906,6,0.522673707
23973,47205168,6,0.373187156
23974,47406455,6,0.962514053
23975,47416908,6,0.947716449
23976,47436121,6,0.49965737
23977,47473935,6,0.896710273
23978,48254485,6,0.49965737
23979,48285893,6,0.69699293
23980,48287058,6,0.698477257
23981,48363161,6,0.900017805
23982,48410433,6,0.943158408
23983,48519643,6,0.735662515
23984,48729338,6,0.856827184
23985,48729889,6,0.804194179
23986,48731823,6,0.844915825
23987,48829700,6,0.708562891
23988,49212083,6,0.913884846
23989,49304710,6,0.913909308
23990,49552868,6,0.925904572
23991,49553332,6,0.925904572
23992,49962271,6,0.755702792
23993,50267883,6,0.852358836
23994,50405936,6,0.272504865
23995,50812263,6,0.754260258
23996,50980032,6,0.270071115
23997,51649003,6,0.272504865
23998,51759955,6,0.272504865
23999,51833574,6,0.197506101
24000,52214024,6,0.227440364
24001,55049704,6,0.272504865
24002,55766093,6,0.219179253
24003,55821268,6,0.489491737
24004,55996957,6,0.424382193
24005,56377340,6,0.352184886
24006,57151121,6,0.272504865
24007,57411570,6,0.637362861
24008,57904029,6,0.339081729
24009,58374857,6,0.272504865
24010,58606195,6,0.544597304
24011,58620084,6,0.272504865
24012,58741097,6,0.383971099
24013,58741467,6,0.383971099
24014,59403064,6,0.689746551
24015,59997593,6,0.272504865
24016,60421172,6,0.502624882
24017,60421799,6,0.438809595
24018,60847548,6,0.272504865
24019,61054729,6,0.27551108
24020,61639246,6,0.383971099
24021,62888823,6,0.272504865
24022,63989071,6,0.383971099
24023,64148556,6,0.350473347
24024,64346297,6,0.314511825
24025,64537834,6,0.272504865
24026,65121494,6,0.311677837
24027,65239144,6,0.637362861
24028,68518408,6,0.24840204
24029,68595525,6,0.272504865
24030,69087536,6,0.321772936
24031,71284747,6,0.601759684
24032,71387852,6,0.362930935
24033,73235435,6,0.383971099
24034,76764880,6,0.272504865
24035,78405521,6,0.259587206
24036,79439652,6,0.376262795
24037,79439830,6,0.376262795
24038,83956430,6,0.269549395
24039,84153002,6,0.365858836
24040,91141166,6,0.255788215
24041,96122021,6,0.288752999
24042,96897044,6,0.272504865
24043,97528358,6,0.376262795
24044,97528663,6,0.376262795
24045,97528822,6,0.376262795
24046,66179864,7,0.966857932
24047,86819481,7,0.749505012
24048,97284877,7,0.694504442
24049,9613876,7,0.994503123
24050,6713730,7,0.949150024
24051,10517909,7,0.81986747
24052,10517914,7,0.81986747
24053,6652325,7,0.97929607
24054,38022731,7,0.679669334
24055,53115940,7,0.557397676
24056,72579376,7,0.937952255
24057,55278964,7,0.478450707
24058,66509710,7,0.536702791
24059,79735818,7,0.535305631
24060,79767533,7,0.918986366
24061,27003605,7,0.485641686
24062,81176875,7,0.558376877
24063,31836293,7,0.989733985
24064,36472982,7,0.723776678
24065,86953129,7,0.826805675
24066,65345506,7,0.583293146
24067,65345507,7,0.583293146
24068,37486177,7,0.93116767
24069,85948325,7,0.699315725
24070,36235601,7,0.979048475
24071,60656978,7,0.562376848
24072,69186926,7,0.819036824
24073,69186927,7,0.819036824
24074,78924164,7,0.983920336
24075,27263767,7,0.465861978
24076,54795905,7,0.924136701
24077,36305955,7,0.842882144
24078,36305956,7,0.842882144
24079,86116584,7,0.906707287
24080,65341906,7,0.42245738
24081,85654031,7,0.932148873
24082,39774713,7,0.568746621
24083,31574509,7,0.687545994
24084,65246408,7,0.715908109
24085,16468355,7,0.591820626
24086,18125552,7,0.796637146
24087,18125553,7,0.796637146
24088,57732076,7,0.631965504
24089,69967161,7,0.75813328
24090,17706721,7,0.479679931
24091,17706722,7,0.479679931
24092,61232694,7,0.459814711
24093,20872480,7,0.553057831
24094,70601951,7,0.420352519
24095,35155015,7,0.932021508
24096,53191036,7,0.561637857
24097,65981352,7,0.534000999
24098,68737322,7,0.664512115
24099,69813135,7,0.557826365
24100,88714088,7,0.944941952
24101,41333870,7,0.42569549
24102,57933640,7,0.596467912
24103,67299206,7,0.860212411
24104,64463651,7,0.362306819
24105,49936433,7,0.418023753
24106,65775405,7,0.554398531
24107,78200572,7,0.658810588
24108,85927880,7,0.595691089
24109,89231799,7,0.553017731
24110,2368818,7,0.581575297
24111,82817634,7,0.705491386
24112,34982469,7,0.542091299
24113,71550063,7,0.346839504
24114,8003734,7,0.686477652
24115,20798518,7,0.691050554
24116,20798519,7,0.691050554
24117,33097607,7,0.444261334
24118,73781157,7,0.479446224
24119,79596382,7,0.754743027
24120,90569215,7,0.608000434
24121,7157671,7,0.606845358
24122,32460185,7,0.496316097
24123,35775727,7,0.473687857
24124,59782958,7,0.3648145
24125,61540177,7,0.791556528
24126,63713362,7,0.637215579
24127,64389856,7,0.401238631
24128,87702241,7,0.297984403
24129,95121666,7,0.777558497
24130,21781188,7,0.533935371
24131,23376438,7,0.543422297
24132,89229799,7,0.674681433
24133,96129140,7,0.699410276
24134,96130023,7,0.668417521
24135,10990210,7,0.538920357
24136,19571238,7,0.571505938
24137,19571239,7,0.571505938
24138,66103982,7,0.933168658
24139,71131811,7,0.454584728
24140,74488832,7,0.61959914
24141,81801089,7,0.694806343
24142,29089773,7,0.405235082
24143,43327369,7,0.340174097
24144,51772546,7,0.454593496
24145,56240464,7,0.529435796
24146,57032362,7,0.696811367
24147,61245025,7,0.566576071
24148,98982676,7,0.545006115
24149,99603723,7,0.422773276
24150,18372719,7,0.339819609
24151,41990242,7,0.436020798
24152,43855259,7,0.811750449
24153,63207182,7,0.294037781
24154,67185255,7,0.758087522
24155,67893114,7,0.299769148
24156,69615409,7,0.715731738
24157,69879501,7,0.559206845
24158,77508867,7,0.583541433
24159,60105917,7,0.649600274
24160,65778420,7,0.475368832
24161,68347268,7,0.499476678
24162,84758722,7,0.366067728
24163,94200472,7,0.516669704
24164,19784376,7,0.417996721
24165,28063681,7,0.832610694
24166,46369641,7,0.529062775
24167,64441896,7,0.428895333
24168,69095894,7,0.564103695
24169,69545888,7,0.80525842
24170,73589235,7,0.560003262
24171,81450129,7,0.504290972
24172,89358430,7,0.743161956
24173,7196172,7,0.834459946
24174,9743203,7,0.342071395
24175,11291935,7,0.264802546
24176,17834542,7,0.711230699
24177,32390641,7,0.79305564
24178,62202461,7,0.514409531
24179,67600984,7,0.473717926
24180,77521010,7,0.53285137
24181,81275083,7,0.499003895
24182,87511875,7,0.39540917
24183,2528602,7,0.469264193
24184,4198002,7,0.625519728
24185,35034808,7,0.607269846
24186,36076018,7,0.653884973
24187,55789581,7,0.44041091
24188,63243157,7,0.464083265
24189,64243917,7,0.30872627
24190,66103116,7,0.434006134
24191,66772301,7,0.620334438
24192,67616597,7,0.353520987
24193,70304576,7,0.545978541
24194,70362793,7,0.667006481
24195,80229219,7,0.551978702
24196,85827840,7,0.555766778
24197,3232501,7,0.483038874
24198,8617625,7,0.425954505
24199,22571445,7,0.382967225
24200,64663543,7,0.453764253
24201,65083555,7,0.619947985
24202,65142719,7,0.293640566
24203,65142720,7,0.293640566
24204,69889610,7,0.466675742
24205,71822960,7,0.468376676
24206,72871192,7,0.41687428
24207,73300355,7,0.457437806
24208,74639142,7,0.475646071
24209,74639143,7,0.475646071
24210,74953398,7,0.558002637
24211,75489333,7,0.787384669
24212,77256539,7,0.420903094
24213,78418514,7,0.459558891
24214,82815543,7,0.482522685
24215,83511747,7,0.552620923
24216,92353185,7,0.578732474
24217,94886179,7,0.561257647
24218,96818808,7,0.332095656
24219,97418950,7,0.384819957
24220,22014827,7,0.583303774
24221,26999409,7,0.640642749
24222,37388951,7,0.382116948
24223,39137442,7,0.339709396
24224,43216616,7,0.654618553
24225,51485704,7,0.3558359
24226,51557092,7,0.569714424
24227,51623411,7,0.605624631
24228,53235750,7,0.454242163
24229,54625577,7,0.807058711
24230,55963837,7,0.688617706
24231,55963838,7,0.688617706
24232,61264746,7,0.398999684
24233,64597825,7,0.504329805
24234,67874390,7,0.66294657
24235,71324322,7,0.368470384
24236,73699269,7,0.599219584
24237,76277964,7,0.47441797
24238,87630819,7,0.352492192
24239,918088,7,0.380224774
24240,10834715,7,0.38721284
24241,25696222,7,0.414088985
24242,28521349,7,0.802279054
24243,29145386,7,0.304602801
24244,38856590,7,0.634895387
24245,45468185,7,0.459145091
24246,50298593,7,0.293631768
24247,56186088,7,0.493712234
24248,65758533,7,0.426001677
24249,67100453,7,0.61771522
24250,68369813,7,0.53766209
24251,69804981,7,0.44736786
24252,71123977,7,0.471332124
24253,71167909,7,0.482045735
24254,72477189,7,0.421449971
24255,73276541,7,0.421661039
24256,76024495,7,0.671420452
24257,86099133,7,0.308995988
24258,90160377,7,0.733713512
24259,92255722,7,0.670425193
24260,7950322,7,0.933925687
24261,9057636,7,0.337741022
24262,14502747,7,0.789413152
24263,17642854,7,0.340121912
24264,20494930,7,0.661898808
24265,21786887,7,0.3492578
24266,24854628,7,0.461350202
24267,30839266,7,0.617391783
24268,33795544,7,0.51166174
24269,33795545,7,0.51166174
24270,53771185,7,0.466548497
24271,61223300,7,0.974613234
24272,65837197,7,0.482645953
24273,66636285,7,0.345817182
24274,67913332,7,0.619987652
24275,68453854,7,0.560363596
24276,68987754,7,0.78158698
24277,69609671,7,0.742664356
24278,69905692,7,0.221556088
24279,70960679,7,0.839949856
24280,73303773,7,0.463160984
24281,74767377,7,0.481463833
24282,75455832,7,0.411577354
24283,79026818,7,0.541289268
24284,10085247,7,0.463612215
24285,14267368,7,0.467266946
24286,14962402,7,0.627872724
24287,22862070,7,0.47207267
24288,25471668,7,0.299782246
24289,26708131,7,0.519498322
24290,32308106,7,0.327441167
24291,34542195,7,0.318547418
24292,34701997,7,0.335813433
24293,34701998,7,0.335813433
24294,35487520,7,0.483096424
24295,37955892,7,0.504656839
24296,40074121,7,0.665410026
24297,40930376,7,0.971631592
24298,41027153,7,0.499143657
24299,49794657,7,0.367361337
24300,52968932,7,0.474442337
24301,57420708,7,0.398066695
24302,62135521,7,0.609610488
24303,63863368,7,0.441149292
24304,66040563,7,0.637583315
24305,66593255,7,0.491270592
24306,66629856,7,0.431620654
24307,68179021,7,0.537287149
24308,68343026,7,0.385804007
24309,68818469,7,0.562378523
24310,69204129,7,0.385996236
24311,69427061,7,0.529542528
24312,70845976,7,0.530074167
24313,74519165,7,0.285191317
24314,76648379,7,0.255386757
24315,76718811,7,0.498994658
24316,77411008,7,0.585786071
24317,77969433,7,0.382147817
24318,78304916,7,0.485822038
24319,80402797,7,0.369649201
24320,84730704,7,0.622454524
24321,87263523,7,0.595964378
24322,87909472,7,0.597471517
24323,94532862,7,0.481785289
24324,918016,7,0.615365831
24325,4034833,7,0.643959154
24326,4158564,7,0.468893582
24327,20022592,7,0.501353302
24328,24345427,7,0.506532632
24329,26292171,7,0.421570725
24330,27561619,7,0.379375848
24331,27762899,7,0.405201024
24332,34388767,7,0.469186743
24333,39179182,7,0.618439208
24334,40944685,7,0.39111868
24335,40944686,7,0.39111868
24336,41662851,7,0.682404489
24337,41662852,7,0.682404489
24338,42844137,7,0.370483742
24339,43131271,7,0.398842624
24340,43882527,7,0.572571961
24341,44400524,7,0.658569772
24342,50521697,7,0.462676083
24343,52969394,7,0.299538328
24344,55578396,7,0.408079279
24345,55629597,7,0.460894601
24346,58723723,7,0.771368202
24347,59583666,7,0.623209568
24348,66576101,7,0.51355542
24349,68050252,7,0.662368805
24350,68753990,7,0.673723026
24351,73462505,7,0.515741008
24352,74030868,7,0.380993461
24353,75687167,7,0.355767926
24354,76824696,7,0.453949372
24355,81970019,7,0.513486261
24356,87159221,7,0.472483322
24357,88683147,7,0.68868724
24358,88683148,7,0.68868724
24359,88754995,7,0.466569663
24360,94287202,7,0.482561765
24361,96506870,7,0.286200689
24362,19526792,7,0.39731977
24363,21334066,7,0.641937498
24364,23486624,7,0.675027175
24365,25920852,7,0.478627503
24366,26539351,7,0.43728824
24367,27951373,7,0.522988055
24368,34592532,7,0.584583898
24369,43546107,7,0.387915972
24370,45587445,7,0.339563308
24371,46815555,7,0.4268426
24372,47112987,7,0.347832654
24373,48205002,7,0.491317693
24374,48211675,7,0.649206385
24375,48429718,7,0.304225486
24376,48429734,7,0.501568507
24377,58664730,7,0.776288816
24378,60409287,7,0.442144952
24379,64035430,7,0.409680514
24380,64219057,7,0.885292212
24381,67317073,7,0.63491467
24382,67559597,7,0.55665762
24383,69882445,7,0.287629154
24384,70757743,7,0.530950568
24385,71255069,7,0.653619007
24386,72979506,7,0.606721347
24387,74134012,7,0.414143081
24388,75661590,7,0.444601947
24389,75800166,7,0.37034695
24390,76501191,7,0.644658827
24391,77582099,7,0.848721587
24392,80264338,7,0.591049792
24393,81048370,7,0.383050006
24394,81178442,7,0.368076913
24395,82996554,7,0.832233182
24396,86154093,7,0.548905275
24397,918087,7,0.356081802
24398,3812075,7,0.576371872
24399,3862631,7,0.422524745
24400,4480745,7,0.424873558
24401,9123525,7,0.601987961
24402,9660496,7,0.686816689
24403,10230730,7,0.346082836
24404,15911802,7,0.718107085
24405,17218629,7,0.328543925
24406,17318903,7,0.571163747
24407,17933288,7,0.446059214
24408,19796634,7,0.661498283
24409,23936314,7,0.398830714
24410,24426029,7,0.320723791
24411,24426030,7,0.330936797
24412,24770260,7,0.570850643
24413,29101086,7,0.47079539
24414,30307597,7,0.401143921
24415,33561798,7,0.270595466
24416,34837548,7,0.434260653
24417,34837549,7,0.434260653
24418,35125412,7,0.606167965
24419,35878190,7,0.527571439
24420,38203420,7,0.406163748
24421,42721716,7,0.293959184
24422,43651121,7,0.664311457
24423,44003260,7,0.312105598
24424,45040030,7,0.434524022
24425,45876317,7,0.558857258
24426,46665996,7,0.44832798
24427,47900572,7,0.251939468
24428,48383010,7,0.463965908
24429,53909111,7,0.727915876
24430,55649107,7,0.543733087
24431,55757371,7,0.29633361
24432,59660704,7,0.651085281
24433,60444798,7,0.635544841
24434,61932297,7,0.595631416
24435,62375705,7,0.517195292
24436,62424360,7,0.648891603
24437,62758091,7,0.41798753
24438,64040635,7,0.368413312
24439,64254733,7,0.405176078
24440,65680467,7,0.306561503
24441,66363759,7,0.629111876
24442,66485337,7,0.328135242
24443,66773536,7,0.424881258
24444,68005310,7,0.53318637
24445,70335794,7,0.33233315
24446,72641869,7,0.563516129
24447,74657230,7,0.523689675
24448,75225781,7,0.51715294
24449,76934954,7,0.413653005
24450,77450284,7,0.416444998
24451,82105130,7,0.371584235
24452,82995319,7,0.437799982
24453,85682352,7,0.618198593
24454,88273452,7,0.650434119
24455,88273453,7,0.650434119
24456,91611145,7,0.27117822
24457,93464801,7,0.256155975
24458,97315153,7,0.434914987
24459,97402608,7,0.456070003
24460,918085,7,0.415708411
24461,4804624,7,0.478505658
24462,5098296,7,0.327094165
24463,6639581,7,0.484532544
24464,7175589,7,0.362501371
24465,8175810,7,0.31449852
24466,11126152,7,0.421984901
24467,11126154,7,0.421984901
24468,11614803,7,0.44059485
24469,13796114,7,0.456675354
24470,16161862,7,0.613830373
24471,16563697,7,0.36417533
24472,17337986,7,0.266290076
24473,21243173,7,0.833964974
24474,23612033,7,0.350055384
24475,24240551,7,0.545326191
24476,24240552,7,0.545326191
24477,26303345,7,0.544908309
24478,28287550,7,0.596358501
24479,31571169,7,0.400741111
24480,31571170,7,0.400741111
24481,34360790,7,0.363946176
24482,34902639,7,0.472309931
24483,40186410,7,0.512776212
24484,42963728,7,0.363085613
24485,42971852,7,0.561714989
24486,42971853,7,0.561714989
24487,45063451,7,0.406350049
24488,46752083,7,0.823449697
24489,47089508,7,0.448536944
24490,48972900,7,0.443080123
24491,49039351,7,0.336632291
24492,51403298,7,0.667459242
24493,52031498,7,0.434359221
24494,53529203,7,0.536512362
24495,53785167,7,0.548873282
24496,56299440,7,0.361638897
24497,57485962,7,0.400426438
24498,59287032,7,0.522796504
